Time_Hour,Solar_kW,Load_kW,BESS_Power_kW,HB1_Power_kW,HB2_Power_kW,BESS_SoC,HB1_SoC,HB2_SoC,Net_Grid_Power_kW,Grid_Export_kW,Grid_Import_kW,Instant_Reward
0.0,0.0,21.794422,-5.0,-2.0,-2.0,0.2059375,0.23518519,0.23518519,-30.794422,0,30.794422,-0.03878564
0.25,0.0,18.25024,-10.0,-4.0,-4.0,0.21781251,0.30555555,0.30555555,-36.25024,0,36.25024,0.41096783
0.5,0.0,14.985617,-15.0,-5.0,-5.0,0.23562501,0.3935185,0.3935185,-39.98562,0,39.98562,0.859289
0.75,0.0,15.542378,-18.60773,-3.0,-3.0,0.2577217,0.44629627,0.44629627,-40.15011,0,40.15011,1.1443925
1.0,0.0,11.56105,-7.546716,-1.8680828,-1.0,0.26668343,0.4791607,0.46388885,-21.97585,0,21.97585,1.1073472
1.25,0.0,11.936064,-12.546717,-3.8680828,-2.6638303,0.28158265,0.5472103,0.51075256,-31.014694,0,31.014694,1.0242041
1.5,0.0,11.585265,-17.546717,-5.0,-0.6638303,0.3024194,0.63517326,0.5224311,-34.795815,0,34.795815,1.305309
1.75,0.0,10.045148,-20.642937,-3.0,0.0,0.32693288,0.687951,0.5224311,-33.688087,0,33.688087,1.7038352
2.0,0.0,11.904328,-19.539852,-5.0,0.0,0.35013646,0.775914,0.5224311,-36.44418,0,36.44418,1.3511477
2.25,0.0,11.114944,-15.802156,-3.0,0.0,0.36890152,0.8,0.5224311,-29.9171,0,29.9171,1.2434113
2.5,0.0,10.619695,-20.802156,-1.0,-1.8969474,0.39360407,0.8,0.5558033,-34.318798,0,34.318798,1.4353759
2.75,0.0,10.977661,-14.550949,0.0,0.0,0.4108833,0.8,0.5558033,-25.52861,0,25.52861,1.2325402
3.0,0.0,10.145358,-19.55095,0.0,-2.0,0.43410006,0.8,0.59098846,-31.696308,0,31.696308,1.3286602
3.25,0.0,10.679169,-23.023329,0.0,0.0,0.46144027,0.8,0.59098846,-33.7025,0,33.7025,1.4641669
3.5,0.0,13.315534,-10.330759,0.0,0.0,0.47370803,0.8,0.59098846,-23.646294,0,23.646294,0.78719276
3.75,0.0,8.755714,-15.330759,0.0,-2.0,0.49191332,0.8,0.6261736,-26.086472,0,26.086472,1.2427195
4.0,0.0,9.901176,-20.33076,0.0,-4.0,0.5160561,0.8,0.696544,-34.231934,0,34.231934,1.0760616
