Time_Hour,Solar_kW,Load_kW,BESS_Power_kW,HB1_Power_kW,HB2_Power_kW,BESS_SoC,HB1_SoC,HB2_SoC,Net_Grid_Power_kW,Grid_Export_kW,Grid_Import_kW,Instant_Reward
0.0,0.0,21.794441777,-10.0,0.0,0.0,0.211875,0.2,0.2,-31.794441777,0.0,31.794441777,-161.53665
0.25,0.0,18.250273125999996,-18.71739149093628,0.0,0.0,0.23410190239548684,0.2,0.2,-36.967664616936275,0.0,36.967664616936275,-136.9643
0.5,0.0,14.985672144999999,-18.759931325912476,0.0,0.0,0.2563793208450079,0.2,0.2,-33.74560347091247,0.0,33.74560347091247,-74.21388
0.75,0.5997090320905462,15.542468218,-18.804597854614258,0.0,-0.538470596075058,0.27870978079736236,0.2,0.209473093819839,-34.28582763659877,0.0,34.28582763659877,-75.09693
1.0,0.0,11.561196708,-18.851609230041504,0.0,-0.28907448053359985,0.30109606675803663,0.2,0.21455866338478197,-30.701880418575104,0.0,30.701880418575104,-60.37209
1.25,0.0,11.936298987999999,-18.90121817588806,-0.07585333660244942,-0.4485386610031128,0.3235412633419037,0.2013344568476357,0.22244962130983673,-31.36190916149362,0.0,31.36190916149362,-62.236614
1.5,0.3994329940526085,11.585639009,-18.953721523284912,0.0,-0.49306824803352356,0.34604880765080454,0.2013344568476357,0.2311239701178339,-30.632995786265823,0.0,30.632995786265823,-59.02143
1.75,0.0,10.045737702,-19.009467363357544,0.0,-0.3591611236333847,0.3686225501447916,0.2013344568476357,0.2374425454410138,-29.41436618899093,0.0,29.41436618899093,-54.117256
2.0,0.0,11.905245924,-19.068872928619385,-0.15541419386863708,-0.7559385895729065,0.39126683674752716,0.20406859544347283,0.25074146507238904,-31.885471636060927,0.0,31.885471636060927,-62.89269
2.25,0.0,11.116363836,-19.13243532180786,0.0,-0.45327335596084595,0.413986603692174,0.20406859544347283,0.2587157185568854,-30.702072513768705,0.0,30.702072513768705,-58.992653
2.5,0.0,10.621865328000002,-19.20076608657837,0.0,-0.20077630877494812,0.4367875134199858,0.20406859544347283,0.26224789435940765,-30.02340772335332,0.0,30.02340772335332,-56.54261
2.75,3.0103640436659234,10.980951025,-19.274615049362183,0.0,-0.4394490271806717,0.45967611879110337,0.20406859544347283,0.2699789420598084,-27.684651057876934,0.0,27.684651057876934,-46.787395
3.0,0.8640856599178995,10.150288236,-19.35492515563965,-0.1828775368630886,-0.575890988111496,0.48266009241342545,0.207285885443842,0.2801103575913995,-29.399896256696334,0.0,29.399896256696334,-51.720486
3.25,2.6407560707626927,10.686489429999998,-19.44290280342102,0.0,-0.6751139461994171,0.5057485394924879,0.207285885443842,0.29198736220046334,-28.163750108857744,0.0,28.163750108857744,-47.678688
3.5,1.079423509639818,13.326289832999997,-19.540116786956787,-0.03123704344034195,-0.84792360663414,0.5289524281769991,0.20783542602288504,0.3069045367616195,-32.66614376039145,0.0,32.66614376039145,-64.36058
3.75,1.6489398027686957,8.771365829,-19.64867353439331,0.0,-0.5867248773574829,0.5522852279990911,0.20783542602288504,0.31722654849290854,-27.357824437982096,0.0,27.357824437982096,-42.62486
4.0,0.0,9.923723610000001,-19.771476984024048,-0.029966523870825768,-0.6435331702232361,0.5757638569176197,0.20836261486876068,0.32854796537646547,-30.368700288118113,0.0,30.368700288118113,-54.44608
4.25,0.0,9.923250556000001,-19.912701845169067,0.0,-0.60793437063694,0.599410190358758,0.20836261486876068,0.33924310708211536,-30.443886771806007,0.0,30.443886771806007,-54.450775
4.5,2.5254250689960696,11.666804792,-20.07864236831665,0.0,-0.8807966858148575,0.623253578171134,0.20836261486876068,0.35473860433256194,-30.100818777135437,0.0,30.100818777135437,-51.73465
4.75,0.0,9.888970949999997,-20.27942657470703,0.0,-0.4532349109649658,0.6473353972285987,0.20836261486876068,0.3627121814699086,-30.621632435671994,0.0,30.621632435671994,-54.63043
5.0,0.0,11.217448582000001,-20.532920360565186,0.0,-0.27412552386522293,0.6717182401567698,0.20836261486876068,0.36753476013050046,-32.02449446643041,0.0,32.02449446643041,-59.992832
5.25,0.1696442699525898,11.93189,-20.875136852264404,0.0,-0.4484040290117264,0.6965074651688338,0.20836261486876068,0.37542334952978085,-33.08578661132354,0.0,33.08578661132354,-62.75969
5.5,2.6210380763860264,13.568062924,-21.397013664245605,-0.05308625288307667,-0.6250967085361481,0.7219164188951255,0.209296539688,0.3864204212540279,-33.022221473278805,0.0,33.022221473278805,-60.11403
5.75,0.0,12.9716764,-11.397013664245605,0.0,-0.5124466866254807,0.7354503726214171,0.209296539688,0.39543568703725396,-24.881136750871086,0.0,24.881136750871086,-126.00978
6.0,0.0,16.31369675,-1.3970136642456055,0.0,0.0,0.7371093263477088,0.209296539688,0.39543568703725396,-17.710710414245604,0.0,17.710710414245604,-188.33751
6.25,7.500375837245151,18.806732792000002,0.0,0.0,0.0,0.7371093263477088,0.209296539688,0.39543568703725396,-11.30635695475485,0.0,11.30635695475485,-83.775185
6.5,6.863520205019562,20.126997888000002,4.115691184997559,0.0,0.0,0.731693943209554,0.209296539688,0.39543568703725396,-9.147786497982878,0.0,9.147786497982878,-100.13281
6.75,5.437176988111427,21.260534778999997,1.6950632631778717,0.0,0.0,0.7294635968106358,0.209296539688,0.39543568703725396,-14.1282945277107,0.0,14.1282945277107,-112.196304
7.0,12.033433483046947,23.311428402,5.952375531196594,0.0,0.0,0.7216315237432719,0.209296539688,0.39543568703725396,-5.3256193877564595,0.0,5.3256193877564595,-92.89265
7.25,10.305264892346363,28.058723304999997,15.952375531196594,0.0,0.0,0.7006415559390659,0.209296539688,0.39543568703725396,-1.8010828814570452,0.0,1.8010828814570452,-166.76805
7.5,19.071635579348317,29.021874767,9.950239187651682,0.0,0.0,0.6875491359553136,0.209296539688,0.39543568703725396,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,-98.9559
7.75,17.456894467930898,25.13346354,2.7151602506637573,0.0,0.0,0.6839765566781245,0.209296539688,0.39543568703725396,-4.961408821405345,0.0,4.961408821405345,-96.84545
8.0,21.844164310023558,27.606531242000003,0.0,0.0,0.0,0.6839765566781245,0.209296539688,0.39543568703725396,-5.762366931976441,0.0,5.762366931976441,-67.562805
8.25,24.48823961372022,31.300629909000005,0.0,0.0,0.0,0.6839765566781245,0.209296539688,0.39543568703725396,-6.812390295279777,0.0,6.812390295279777,-70.54868
8.5,28.378802432291977,28.988584255999996,0.0,0.0,0.0,0.6839765566781245,0.209296539688,0.39543568703725396,-0.6097818237080188,0.0,0.6097818237080188,-46.156536
8.75,30.536727941222388,30.74432704,0.0,0.0,0.0,0.6839765566781245,0.209296539688,0.39543568703725396,-0.20759909877761373,0.0,0.20759909877761373,-49.076637
9.0,31.46519108287115,29.615593275999995,-1.849597841501236,0.0,0.0,0.6861729541149072,0.209296539688,0.39543568703725396,-3.4630087908382734e-08,0.0,3.4630087908382734e-08,-45.4904
9.25,32.83155419586353,29.810618759999993,-3.020935356616974,0.0,0.0,0.6897603148508898,0.209296539688,0.39543568703725396,7.92465573162815e-08,7.92465573162815e-08,0.0,-43.388485
9.5,34.310796488258404,30.875351393,-3.4354451298713684,0.0,0.0,0.6938399059426121,0.209296539688,0.39543568703725396,-3.461296138596026e-08,0.0,3.461296138596026e-08,-43.712357
9.75,37.711675746700735,41.064217355,0.0,0.0,0.0,0.6938399059426121,0.209296539688,0.39543568703725396,-3.3525416082992683,0.0,3.3525416082992683,-84.20003
10.0,32.84435737812552,40.65539068800001,0.0,0.0,0.0,0.6938399059426121,0.209296539688,0.39543568703725396,-7.811033309874473,0.0,7.811033309874473,-87.03549
10.25,41.36151431876359,45.606928395000004,0.0,0.0,0.0,0.6938399059426121,0.209296539688,0.39543568703725396,-4.245414076236408,0.0,4.245414076236408,-81.11493
