Time_Hour,Solar_kW,Load_kW,BESS_Power_kW,HB1_Power_kW,HB2_Power_kW,BESS_SoC,HB1_SoC,HB2_SoC,Net_Grid_Power_kW,Grid_Export_kW,Grid_Import_kW,Instant_Reward
3.25,1.4296866529985461,10.679169483461392,-20.771145820617676,0.0,0.0,0.5131229207664728,0.2,0.2,-30.02062865108052,0.0,30.02062865108052,-52.816044
3.5,0.8789989376483968,13.315532333526269,-19.99630093574524,0.0,0.0,0.5368685281276703,0.2,0.2,-32.43283433162311,0.0,32.43283433162311,-64.90139
3.75,1.3448742461530936,8.755713761882317,-18.79464626312256,0.0,0.0,0.5591871705651283,0.2,0.2,-26.20548577885178,0.0,26.20548577885178,-43.7609
4.0,0.0,9.901176592751554,-18.03207516670227,0.0,0.0,0.5806002598255873,0.2,0.2,-27.933251759453825,0.0,27.933251759453825,-53.058125
4.25,0.0,9.891094437994798,-16.817145347595215,0.0,0.0,0.6005706199258566,0.2,0.2,-26.708239785590013,0.0,26.708239785590013,-53.00449
4.5,2.5254250689960696,11.62140067519675,-15.39119839668274,0.0,0.0,0.6188476680219174,0.2,0.2,-24.48717400288342,0.0,24.48717400288342,-49.22819
4.75,0.0,9.82549870335651,-13.816874027252197,0.0,0.0,0.6352552059292793,0.2,0.2,-23.642372730608706,0.0,23.642372730608706,-51.674046
5.0,0.0,11.12960104562796,-11.656029224395752,0.0,0.0,0.6490967406332493,0.2,0.2,-22.78563027002371,0.0,22.78563027002371,-80.71589
5.25,0.09275225357355621,11.811516091739563,-8.325923085212708,0.0,0.0,0.6589837742969393,0.2,0.2,-20.044686923378716,0.0,20.044686923378716,-78.85201
5.5,2.1377169749917635,13.40476067522344,-2.9676586389541626,0.0,0.0,0.6625078689306974,0.2,0.2,-14.234702339185839,0.0,14.234702339185839,-74.4074
5.75,0.0,12.752340846725911,0.0,0.0,0.0,0.6625078689306974,0.2,0.2,-12.752340846725911,0.0,12.752340846725911,-60.031094
