Time_Hour,Solar_kW,Load_kW,BESS_Power_kW,HB1_Power_kW,HB2_Power_kW,BESS_SoC,HB1_SoC,HB2_SoC,Net_Grid_Power_kW,Grid_Export_kW,Grid_Import_kW,Instant_Reward
0.0,0.0,29.870314,-5.0,-2.0,0.0,0.2059375,0.23518519,0.2,-36.870316,0.0,36.87031555175781,-0.78147495
0.25,0.0,29.423758,-6.5931964,0.0,0.0,0.21376693,0.23518519,0.2,-36.016953,0.0,36.01695251464844,-0.4580438
0.5,0.0,29.588123,-6.3965592,0.0,0.0,0.22136284,0.23518519,0.2,-35.984684,0.0,35.984683990478516,-0.44747013
0.75,0.0,30.025135,-6.319923,0.0,0.0,0.22886775,0.23518519,0.2,-36.34506,0.0,36.34505844116211,-0.48526362
1.0,0.0,29.687489,-5.7020574,0.0,0.0,0.23563895,0.23518519,0.2,-35.389545,0.0,35.38954544067383,-0.5204484
1.25,0.0,30.093729,-6.383993,0.0,0.0,0.24321994,0.23518519,0.2,-36.477722,0.0,36.47772216796875,-0.50069493
1.5,0.0,28.742338,-5.951056,0.0,0.0,0.25028682,0.23518519,0.2,-34.693394,0.0,34.69339370727539,-0.4500407
1.75,0.0,28.667286,-7.08092,0.0,0.0,0.25869542,0.23518519,0.2,-35.748207,0.0,35.748207092285156,-0.37652814
2.0,0.0,29.760523,-6.717543,0.0,0.0,0.2666725,0.23518519,0.2,-36.478065,0.0,36.478065490722656,-0.4693098
2.25,0.0,28.621367,-5.749078,0.0,0.0,0.27349952,0.23518519,0.2,-34.370445,0.0,34.370445251464844,-0.47824016
2.5,0.0,28.223612,-7.289153,0.0,0.0,0.2821554,0.23518519,0.2,-35.512764,0.0,35.51276397705078,-0.3584499
2.75,0.0,27.54682,-6.7350297,0.0,0.0,0.29015324,0.23518519,0.2,-34.28185,0.0,34.2818489074707,-0.34824622
3.0,0.0,27.519783,-7.496066,0.0,0.0,0.2990548,0.23518519,0.2,-35.01585,0.0,35.01585006713867,-0.3034986
3.25,0.0,26.23705,-7.0364213,0.0,0.0,0.30741054,0.23518519,0.2,-33.27347,0.0,33.27347183227539,-0.25754014
3.5,0.0,26.022835,-8.494186,0.0,0.0,0.31749737,0.23518519,0.2,-34.51702,0.0,34.51702117919922,-0.16767684
3.75,0.0,25.81761,-7.5616965,0.0,0.0,0.3264769,0.23518519,0.2,-33.379307,0.0,33.37930679321289,-0.21711487
4.0,0.0,24.937176,-8.242789,0.0,0.0,0.3362652,0.23518519,0.2,-33.179966,0.0,33.17996597290039,-0.123368755
4.25,0.0,25.143463,-8.589388,0.0,0.0,0.3464651,0.23518519,0.2,-33.73285,0.0,33.73284912109375,-0.120611854
4.5,0.0,24.265316,-7.7014704,0.0,0.0,0.3556106,0.23518519,0.2,-31.966785,0.0,31.966785430908203,-0.13490175
4.75,0.0,23.827955,-8.634912,0.0,0.0,0.36586457,0.23518519,0.2,-32.462868,0.0,32.462867736816406,-0.059990257
5.0,0.187473,24.360407,-8.3100195,0.0,0.0,0.37573272,0.23518519,0.2,-32.482952,0.0,32.48295211791992,-0.104237214
5.25,0.31851602,23.439972,-8.059926,0.0,0.0,0.38530388,0.23518519,0.2,-31.181377,0.0,31.181377410888672,-0.063802354
5.5,0.472758,24.287907,-8.214054,0.0,0.0,0.39505807,0.23518519,0.2,-32.029205,0.0,32.029205322265625,-1.4522575
5.75,0.734217,24.030012,-7.6456523,0.0,0.0,0.40413728,0.23518519,0.2,-30.941446,0.0,30.94144630432129,-1.4182578
6.0,1.07844,24.24758,0.16549134,-0.66885966,-0.7105263,0.40391952,0.24695216,0.2125,-24.383036,0.0,24.38303565979004,-1.7438301
6.25,1.464672,24.31849,0.15678072,-0.66885966,-0.7105263,0.40371323,0.25871915,0.22500001,-24.076424,0.0,24.07642364501953,-1.4854164
6.5,1.9173659,25.038662,0.14852905,-0.66885966,-0.7105263,0.40351778,0.27048612,0.23750001,-24.352152,0.0,24.35215187072754,-1.5145838
6.75,2.1788251,24.9017,0.14071131,-0.66885966,-0.7105263,0.40333265,0.2822531,0.25,-23.961552,0.0,23.961551666259766,-1.548165
7.0,2.3782108,25.78086,0.13330603,-0.66885966,-0.7105263,0.40315723,0.29402006,0.2625,-24.648731,0.0,24.648731231689453,-1.6197597
7.25,2.4258628,26.338766,0.12628937,-0.66885966,-0.71052635,0.40299106,0.30578703,0.27499998,-25.165997,0.0,25.165996551513672,-1.6761644
7.5,2.378838,28.24139,0.11964226,-0.66885966,-0.71052635,0.40283364,0.317554,0.28749996,-27.122295,0.0,27.122295379638672,-1.8789064
7.75,2.5105078,28.212234,0.11334562,-0.66885966,-0.71052635,0.4026845,0.32932097,0.29999995,-26.967764,0.0,26.967763900756836,-1.8646681
8.0,3.5400414,29.52659,0.10738039,-0.66885966,-0.7105264,0.40254322,0.34108794,0.31249994,-27.25855,0.0,27.2585506439209,-1.9058155
8.25,5.761503,30.040625,0.10172868,-0.66885966,-0.7105264,0.40240937,0.3528549,0.32499993,-25.556778,0.0,25.556777954101562,-1.8074926
8.5,7.791729,31.412426,0.09637499,-0.6688597,-0.7105264,0.40228257,0.36462188,0.33749992,-24.903711,0.0,24.903711318969727,-1.7922624
8.75,9.989365,32.568775,0.09130263,-0.6688597,-0.71052647,0.40216243,0.37638885,0.3499999,-23.867498,0.0,23.86749839782715,-1.7439799
9.0,12.090441,32.288464,0.08649731,-0.6688597,-0.71052647,0.40204862,0.38815582,0.3624999,-21.49091,0.0,21.490909576416016,-1.4914184
9.25,14.519439,32.938824,0.081944704,-0.6688597,-0.71052647,0.4019408,0.3999228,0.3749999,-19.716824,0.0,19.71682357788086,-1.4121655
9.5,17.195477,32.97103,0.07763171,-0.6688597,-0.71052647,0.40183866,0.41168976,0.3874999,-17.077309,0.0,17.077308654785156,-1.1675807
9.75,19.848942,32.272987,0.07354641,0.0,-0.71052647,0.4017419,0.41168976,0.39999992,-13.0610285,0.0,13.061028480529785,-0.80545646
10.0,22.063503,32.196033,0.069675684,0.0,-0.71052647,0.40165022,0.41168976,0.4124999,-10.77338,0.0,10.773380279541016,-0.40381444
10.25,23.780228,32.347404,0.066008806,0.0,0.0,0.40156338,0.41168976,0.4124999,-8.501163,0.0,8.5011625289917,0.10532069
10.5,25.241766,32.10933,0.06253505,0.0,0.0,0.4014811,0.41168976,0.4124999,-6.80503,0.0,6.80502986907959,0.3784341
10.75,26.594208,31.133759,0.05924368,0.0,0.0,0.40140313,0.41168976,0.4124999,-4.480306,0.0,4.480306148529053,0.3243938
11.0,27.895231,30.909924,0.056125164,0.0,0.0,0.40132928,0.41168976,0.4124999,-2.9585652,0.0,2.9585652351379395,0.35948595
11.25,29.129166,30.594856,0.053171158,0.0,0.0,0.4012593,0.41168976,0.4124999,-1.4125175,0.0,1.4125175476074219,0.38270253
11.5,30.282845,30.308908,-4.946829,0.0,0.0,0.40713367,0.41168976,0.4124999,-4.9728913,0.0,4.972891330718994,-0.28215298
11.75,31.239649,30.751656,-9.946829,-0.8828949,-0.88105285,0.41894552,0.42722216,0.4279999,-11.222783,0.0,11.222783088684082,2.497001
12.0,31.887335,30.38046,-13.370333,-0.8828949,-0.88105285,0.4348228,0.44275457,0.44349992,-13.627401,0.0,13.627401351928711,3.447741
12.25,32.294262,30.254116,-13.370333,-0.8828949,-0.88105285,0.45070007,0.45828697,0.45899993,-13.094135,0.0,13.094135284423828,3.5913365
12.5,32.506813,30.039753,-13.370332,-0.88289493,-0.8810528,0.46657735,0.47381938,0.47449994,-12.667217,0.0,12.667217254638672,3.6765475
12.75,32.5971,30.044697,-13.370332,-0.88289493,-0.8810528,0.48245463,0.48935178,0.48999995,-12.581871,0.0,12.581871032714844,3.7037785
13.0,32.60087,30.504066,-13.370332,-0.88289493,-0.8810528,0.4983319,0.5048842,0.50549996,-13.037479,0.0,13.037479400634766,3.6029627
13.25,32.48299,30.63412,-13.370331,-0.882895,-0.88105273,0.51420915,0.5204166,0.52099997,-13.28541,0.0,13.285409927368164,3.542592
13.5,32.20209,31.031376,-13.370332,-0.8828949,-0.88105273,0.5300864,0.53594905,0.5365,-13.96356,0.0,13.963560104370117,3.411329
13.75,31.705505,30.735008,-13.370334,-0.8828948,-0.88105273,0.54596364,0.5514815,0.552,-14.163782,0.0,14.163782119750977,3.3795767
14.0,30.937431,30.231684,-13.370335,-0.8828947,-0.8810527,0.5618409,0.5670139,0.5675,-14.428531,0.0,14.4285306930542,3.3456235
14.25,29.90978,30.942636,-13.370336,-0.88289464,-0.8810527,0.57771814,0.58254635,0.583,-16.167133,0.0,16.167133331298828,-1.6498482
